Year,Month,Average_Temperature,Dataset,Global_Temp,Region
1991,Oct,13.445003414530838,era5,14.192295890410959,WA
1991,Oct,14.927219973023123,merra2,14.31000400396978,WA
1992,Oct,13.628477960127565,era5,13.954756830601092,WA
1992,Oct,14.712602938255696,merra2,14.070189518651206,WA
1993,Oct,14.773036455763695,era5,14.004506849315069,WA
1993,Oct,16.24546065877229,merra2,14.098399911422591,WA
1994,Oct,12.643452006155938,era5,14.04268493150685,WA
1994,Oct,13.821790318607261,merra2,14.162099696352785,WA
1995,Oct,10.991372797243967,era5,14.216372602739725,WA
1995,Oct,12.148011372371608,merra2,14.332907046434332,WA
1996,Oct,11.321387591502964,era5,14.084756830601092,WA
1996,Oct,12.456984143052258,merra2,14.175889901210118,WA
1997,Oct,11.472263000479922,era5,14.211783561643836,WA
1997,Oct,12.367715073922621,merra2,14.311172158284473,WA
1998,Oct,12.59855626458824,era5,14.39835616438356,WA
1998,Oct,14.058804432031991,merra2,14.517857098502596,WA
1999,Oct,12.869724828282482,era5,14.128873972602738,WA
1999,Oct,14.362557944975665,merra2,14.270990506407186,WA
2000,Oct,12.344712377577965,era5,14.120363387978141,WA
2000,Oct,13.84516118667288,merra2,14.273807256200836,WA
2001,Oct,11.688075730263083,era5,14.286808219178083,WA
2001,Oct,12.95285335478778,merra2,14.459668837489067,WA
2002,Oct,12.294252901162658,era5,14.38418904109589,WA
2002,Oct,14.67365267579546,merra2,14.568268640983542,WA
2003,Oct,14.729571809751274,era5,14.372331506849315,WA
2003,Oct,16.59931775976212,merra2,14.58308544839057,WA
2004,Oct,13.259764475113862,era5,14.304661202185793,WA
2004,Oct,14.932216634966707,merra2,14.478478870442624,WA
2005,Oct,12.558116139038175,era5,14.473216438356165,WA
2005,Oct,14.11606808040348,merra2,14.663594068384826,WA
2006,Oct,13.12771226398695,era5,14.424019178082192,WA
2006,Oct,14.896766365744854,merra2,14.508014341386511,WA
2007,Oct,11.339745752281784,era5,14.417945205479452,WA
2007,Oct,12.861806498684645,merra2,14.505719825344611,WA
2008,Oct,12.554441121413337,era5,14.282221311475409,WA
2008,Oct,13.747559265033308,merra2,14.364974754123654,WA
2009,Oct,10.675794577707396,era5,14.416534246575342,WA
2009,Oct,11.604835806750977,merra2,14.4512282826897,WA
2010,Oct,13.53889961406488,era5,14.509876712328765,WA
2010,Oct,14.706965245286948,merra2,14.46147636301327,WA
2011,Oct,12.07413853321567,era5,14.369972602739725,WA
2011,Oct,13.243009078322208,merra2,14.356479019141398,WA
2012,Oct,12.743761327966507,era5,14.415625683060108,WA
2012,Oct,14.068366089629535,merra2,14.398072706162427,WA
2013,Oct,12.352836251101776,era5,14.446449315068492,WA
2013,Oct,13.884835652386434,merra2,14.403480362899732,WA
2014,Oct,15.070635203049344,era5,14.487,WA
2014,Oct,16.26368447970774,merra2,14.454155426348894,WA
2015,Oct,15.860517096561429,era5,14.636572602739726,WA
2015,Oct,17.444503576169033,merra2,14.59372951735238,WA
2016,Oct,11.600975261204034,era5,14.814229508196721,WA
2016,Oct,12.639276524837534,merra2,14.779528405226538,WA
2017,Oct,12.459738253459541,era5,14.723364383561645,WA
2017,Oct,13.706627105398598,merra2,14.695678066599951,WA
2018,Oct,13.004846749384344,era5,14.644046575342466,WA
2018,Oct,14.724309416162548,merra2,14.600690780154968,WA
2019,Oct,10.101199589455224,era5,14.77923287671233,WA
2019,Oct,11.55015961464765,merra2,14.762257884464791,WA
2020,Oct,13.276902695727836,era5,14.805363387978142,WA
2020,Oct,14.754879798294679,merra2,14.728122034238678,WA
2021,Oct,11.97075276126442,era5,14.654183561643835,WA
2021,Oct,13.229800724225479,merra2,14.618975756365025,WA
2022,Oct,17.1597380062094,era5,14.680142465753425,WA
2022,Oct,19.317485604983887,merra2,14.66191496125773,WA
1980,Nov,5.879025345952087,era5,14.081005464480874,WA
1980,Nov,6.411022465029741,merra2,14.299730957355443,WA
1981,Nov,6.667816400998762,era5,14.117616438356166,WA
1981,Nov,7.236362383511737,merra2,14.296990028690264,WA
1982,Nov,3.0334570395524403,era5,13.919350684931507,WA
1982,Nov,3.596198919373834,merra2,14.010672395662342,WA
1983,Nov,5.781000393996549,era5,14.112216438356164,WA
1983,Nov,5.563238616149641,merra2,14.225020841353022,WA
1984,Nov,3.926963707713582,era5,13.896994535519125,WA
1984,Nov,4.575172348981645,merra2,14.043596247128804,WA
1985,Nov,-1.9378336780991943,era5,13.860912328767125,WA
1985,Nov,-1.2216231964893496,merra2,13.983983169934186,WA
1986,Nov,4.917356838444224,era5,13.948087671232877,WA
1986,Nov,6.070304012587408,merra2,14.070703745238596,WA
1987,Nov,7.010319474510632,era5,14.103098630136987,WA
1987,Nov,8.009839321034018,merra2,14.201963471373444,WA
1988,Nov,5.416474921951169,era5,14.130606557377048,WA
1988,Nov,5.560660708220123,merra2,14.293686397951754,WA
1989,Nov,6.365838021440905,era5,14.015531506849316,WA
1989,Nov,6.707763862295037,merra2,14.15040022877588,WA
1990,Nov,6.364493869109231,era5,14.248380821917808,WA
1990,Nov,6.617238196000019,merra2,14.3480086891158,WA
1991,Nov,4.6374546347264864,era5,14.192295890410959,WA
1991,Nov,5.483868345893545,merra2,14.31000400396978,WA
1992,Nov,4.3818329549591795,era5,13.954756830601092,WA
1992,Nov,5.131245590013358,merra2,14.070189518651206,WA
1993,Nov,3.559453745886657,era5,14.004506849315069,WA
1993,Nov,4.72511813981069,merra2,14.098399911422591,WA
1994,Nov,2.690221108007097,era5,14.04268493150685,WA
1994,Nov,2.658896437658148,merra2,14.162099696352785,WA
1995,Nov,6.879763891623904,era5,14.216372602739725,WA
1995,Nov,7.735602314640105,merra2,14.332907046434332,WA
1996,Nov,3.484178002772455,era5,14.084756830601092,WA
1996,Nov,4.989648815808078,merra2,14.175889901210118,WA
1997,Nov,6.684146649608564,era5,14.211783561643836,WA
1997,Nov,7.838413910811853,merra2,14.311172158284473,WA
1998,Nov,6.079891470429156,era5,14.39835616438356,WA
1998,Nov,6.482495620565372,merra2,14.517857098502596,WA
1999,Nov,6.999752253889249,era5,14.128873972602738,WA
1999,Nov,8.024873254063344,merra2,14.270990506407186,WA
2000,Nov,2.6555595553677156,era5,14.120363387978141,WA
2000,Nov,3.9290925264630037,merra2,14.273807256200836,WA
2001,Nov,6.479279070961278,era5,14.286808219178083,WA
2001,Nov,7.490644647791348,merra2,14.459668837489067,WA
2002,Nov,6.665054912550983,era5,14.38418904109589,WA
2002,Nov,8.138746412612475,merra2,14.568268640983542,WA
2003,Nov,3.66682941621008,era5,14.372331506849315,WA
2003,Nov,4.540826262532851,merra2,14.58308544839057,WA
2004,Nov,5.83287439942951,era5,14.304661202185793,WA
2004,Nov,7.247122394502031,merra2,14.478478870442624,WA
2005,Nov,4.2261381276612715,era5,14.473216438356165,WA
2005,Nov,5.001687369128858,merra2,14.663594068384826,WA
2006,Nov,4.703427443395516,era5,14.424019178082192,WA
2006,Nov,5.137184727004736,merra2,14.508014341386511,WA
2007,Nov,5.194982566497956,era5,14.417945205479452,WA
2007,Nov,6.051148154898959,merra2,14.505719825344611,WA
2008,Nov,7.099636712017968,era5,14.282221311475409,WA
2008,Nov,7.681611982127901,merra2,14.364974754123654,WA
2009,Nov,5.738823006232845,era5,14.416534246575342,WA
2009,Nov,5.76720896264474,merra2,14.4512282826897,WA
2010,Nov,4.149007326172339,era5,14.509876712328765,WA
2010,Nov,4.997211203227468,merra2,14.46147636301327,WA
2011,Nov,4.764783425432701,era5,14.369972602739725,WA
2011,Nov,5.152888025511497,merra2,14.356479019141398,WA
